dataset,embedder,category,seed,supports_text,query,n_test,n_test_pos,prevalence,text_gmm_cut,text_cost,text_fpr,text_fnr,text_precision,text_recall,text_f1,text_oracle_cost,text_AP,text_auroc
coco_val,siglip,refrigerator,3.0,1,a refrigerator,2476.0,51.0,0.020598,-0.020652,0.403752,0.364536,0.039216,0.052519,0.960784,0.099593,0.176762,0.687331,0.955666
coco_val,siglip,refrigerator,4.0,1,a refrigerator,2476.0,46.0,0.018578,-0.020652,0.424477,0.359259,0.065217,0.046943,0.934783,0.089397,0.20136,0.713983,0.937216
coco_val,siglip,refrigerator,5.0,1,a refrigerator,2476.0,57.0,0.023021,-0.020652,0.397221,0.362133,0.035088,0.059076,0.964912,0.111336,0.205254,0.675365,0.95156
coco_val,siglip,refrigerator,6.0,1,a refrigerator,2476.0,52.0,0.021002,-0.020652,0.434184,0.357261,0.076923,0.052516,0.923077,0.099379,0.199956,0.730603,0.92675
coco_val,siglip,refrigerator,7.0,1,a refrigerator,2476.0,52.0,0.021002,-0.020652,0.393247,0.354785,0.038462,0.054945,0.961538,0.10395,0.179487,0.721147,0.955628
coco_val,siglip,refrigerator,8.0,1,a refrigerator,2476.0,50.0,0.020194,-0.020652,0.377791,0.357791,0.02,0.053435,0.98,0.101344,0.172119,0.65563,0.962976
coco_val,siglip,sports ball,0.0,1,a sports ball,2476.0,79.0,0.031906,-0.019909,0.280646,0.217355,0.063291,0.12437,0.936709,0.219585,0.160639,0.491837,0.95619
coco_val,siglip,sports ball,1.0,1,a sports ball,2476.0,83.0,0.033522,-0.019909,0.283669,0.199331,0.084337,0.137432,0.915663,0.238994,0.177037,0.439176,0.941144
coco_val,siglip,sports ball,2.0,1,a sports ball,2476.0,81.0,0.032714,-0.019909,0.295606,0.209186,0.08642,0.128696,0.91358,0.22561,0.184778,0.445113,0.940993
coco_val,siglip,sports ball,3.0,1,a sports ball,2476.0,92.0,0.037157,-0.019909,0.272852,0.207634,0.065217,0.148021,0.934783,0.255572,0.142782,0.481667,0.95395
coco_val,siglip,sports ball,4.0,1,a sports ball,2476.0,77.0,0.031099,-0.019909,0.290511,0.212589,0.077922,0.122203,0.922078,0.215805,0.157669,0.474673,0.950174
coco_val,siglip,sports ball,5.0,1,a sports ball,2476.0,79.0,0.031906,-0.019909,0.291636,0.215686,0.075949,0.123729,0.924051,0.218236,0.17636,0.444176,0.948818
coco_val,siglip,sports ball,6.0,1,a sports ball,2476.0,92.0,0.037157,-0.019909,0.291691,0.215604,0.076087,0.141903,0.923913,0.24602,0.159141,0.412758,0.942319
coco_val,siglip,sports ball,7.0,1,a sports ball,2476.0,86.0,0.034733,-0.019909,0.261156,0.214644,0.046512,0.137815,0.953488,0.240822,0.139311,0.486309,0.957006
coco_val,siglip,sports ball,8.0,1,a sports ball,2476.0,79.0,0.031906,-0.019909,0.254495,0.216521,0.037975,0.127731,0.962025,0.225519,0.13115,0.459351,0.958117
coco_val,siglip2_l,bear,0.0,1,a bear,2476.0,24.0,0.009693,0.023367,0.269576,0.269576,0.0,0.035036,1.0,0.067701,0.012235,0.861109,0.997791
coco_val,siglip2_l,bear,1.0,1,a bear,2476.0,20.0,0.008078,0.023367,0.280945,0.280945,0.0,0.028169,1.0,0.054795,0.013436,0.715375,0.996336
coco_val,siglip2_l,bear,2.0,1,a bear,2476.0,24.0,0.009693,0.023367,0.279364,0.279364,0.0,0.03385,1.0,0.065484,0.011419,0.799728,0.997298
coco_val,siglip2_l,bear,3.0,1,a bear,2476.0,22.0,0.008885,0.023367,0.257539,0.257539,0.0,0.033639,1.0,0.065089,0.012632,0.858105,0.997925
coco_val,siglip2_l,bear,4.0,1,a bear,2476.0,21.0,0.008481,0.023367,0.287169,0.287169,0.0,0.028926,1.0,0.056225,0.013035,0.891906,0.998468
coco_val,siglip2_l,bear,5.0,1,a bear,2476.0,20.0,0.008078,0.023367,0.279723,0.279723,0.0,0.028289,1.0,0.055021,0.012215,0.84156,0.997781
coco_val,siglip2_l,bear,6.0,1,a bear,2476.0,23.0,0.009289,0.023367,0.278027,0.278027,0.0,0.032624,1.0,0.063187,0.013861,0.766059,0.996756
coco_val,siglip2_l,bear,7.0,1,a bear,2476.0,23.0,0.009289,0.023367,0.268651,0.268651,0.0,0.033724,1.0,0.065248,0.011415,0.848888,0.997767
coco_val,siglip2_l,bear,8.0,1,a bear,2476.0,27.0,0.010905,0.023367,0.270723,0.270723,0.0,0.03913,1.0,0.075314,0.0147,0.755641,0.995932
coco_val,siglip2_l,bed,0.0,1,a bed,2476.0,68.0,0.027464,0.006305,0.320769,0.306063,0.014706,0.083333,0.985294,0.15367,0.120456,0.824171,0.982735
coco_val,siglip2_l,bed,1.0,1,a bed,2476.0,87.0,0.035137,0.006305,0.322695,0.299707,0.022989,0.106117,0.977011,0.191441,0.140159,0.837778,0.979268
coco_val,siglip2_l,bed,2.0,1,a bed,2476.0,69.0,0.027868,0.006305,0.332268,0.303282,0.028986,0.084065,0.971014,0.154734,0.126617,0.863516,0.979884
coco_val,siglip2_l,bed,3.0,1,a bed,2476.0,74.0,0.029887,0.006305,0.322423,0.308909,0.013514,0.089571,0.986486,0.164229,0.143788,0.824934,0.979319
coco_val,siglip2_l,bed,4.0,1,a bed,2476.0,75.0,0.030291,0.006305,0.332795,0.292795,0.04,0.092903,0.96,0.169412,0.150398,0.829425,0.971828
coco_val,siglip2_l,bed,5.0,1,a bed,2476.0,74.0,0.029887,0.006305,0.324696,0.297669,0.027027,0.091487,0.972973,0.167247,0.123354,0.844953,0.978599
coco_val,siglip2_l,bed,6.0,1,a bed,2476.0,68.0,0.027464,0.006305,0.308726,0.29402,0.014706,0.086452,0.985294,0.158956,0.149038,0.776277,0.976708
coco_val,siglip2_l,bed,7.0,1,a bed,2476.0,73.0,0.029483,0.006305,0.327405,0.286309,0.041096,0.092348,0.958904,0.168472,0.132129,0.843036,0.975208
coco_val,siglip2_l,bed,8.0,1,a bed,2476.0,69.0,0.027868,0.006305,0.306558,0.292065,0.014493,0.088197,0.985507,0.161905,0.105477,0.853112,0.98567
coco_val,siglip2_l,cat,0.0,1,a cat,2476.0,92.0,0.037157,0.053023,0.038901,0.006292,0.032609,0.855769,0.967391,0.908163,0.028451,0.984086,0.998888
coco_val,siglip2_l,cat,1.0,1,a cat,2476.0,95.0,0.038368,0.053023,0.026933,0.00588,0.021053,0.869159,0.978947,0.920792,0.023153,0.985841,0.998236
coco_val,siglip2_l,cat,2.0,1,a cat,2476.0,93.0,0.037561,0.053023,0.025282,0.003777,0.021505,0.91,0.978495,0.943005,0.022764,0.984563,0.998024
coco_val,siglip2_l,cat,3.0,1,a cat,2476.0,81.0,0.032714,0.053023,0.028867,0.004175,0.024691,0.88764,0.975309,0.929412,0.016939,0.98586,0.999108
coco_val,siglip2_l,cat,4.0,1,a cat,2476.0,86.0,0.034733,0.053023,0.038649,0.003766,0.034884,0.902174,0.965116,0.932584,0.027022,0.981168,0.997991
coco_val,siglip2_l,cat,5.0,1,a cat,2476.0,95.0,0.038368,0.053023,0.037039,0.00546,0.031579,0.87619,0.968421,0.92,0.026513,0.983702,0.99836
coco_val,siglip2_l,cat,6.0,1,a cat,2476.0,93.0,0.037561,0.053023,0.015788,0.005036,0.010753,0.884615,0.989247,0.93401,0.015369,0.994963,0.999747
coco_val,siglip2_l,cat,7.0,1,a cat,2476.0,86.0,0.034733,0.053023,0.027858,0.004603,0.023256,0.884211,0.976744,0.928177,0.027858,0.985396,0.99891
coco_val,siglip2_l,cat,8.0,1,a cat,2476.0,87.0,0.035137,0.053023,0.029267,0.006279,0.022989,0.85,0.977011,0.909091,0.028849,0.982691,0.998157
coco_val,siglip2_l,clock,0.0,1,a clock,2476.0,112.0,0.045234,0.020722,0.385787,0.135787,0.25,0.207407,0.75,0.324952,0.379442,0.656721,0.883766
coco_val,siglip2_l,clock,1.0,1,a clock,2476.0,113.0,0.045638,0.020722,0.384055,0.136267,0.247788,0.208845,0.752212,0.326923,0.378554,0.61093,0.882499
coco_val,siglip2_l,clock,2.0,1,a clock,2476.0,102.0,0.041195,0.020722,0.370203,0.125105,0.245098,0.205882,0.754902,0.323529,0.360862,0.662998,0.897893
coco_val,siglip2_l,clock,3.0,1,a clock,2476.0,113.0,0.045638,0.020722,0.373936,0.134998,0.238938,0.212346,0.761062,0.332046,0.364626,0.659309,0.89967
coco_val,siglip2_l,clock,4.0,1,a clock,2476.0,102.0,0.041195,0.020722,0.319804,0.13353,0.186275,0.2075,0.813725,0.330677,0.313065,0.699349,0.917604
coco_val,siglip2_l,clock,5.0,1,a clock,2476.0,115.0,0.046446,0.020722,0.40383,0.134265,0.269565,0.209476,0.730435,0.325581,0.390925,0.615406,0.878603
coco_val,siglip2_l,clock,6.0,1,a clock,2476.0,110.0,0.044426,0.020722,0.381972,0.136517,0.245455,0.204433,0.754545,0.321705,0.339922,0.697613,0.891808
coco_val,siglip2_l,clock,7.0,1,a clock,2476.0,101.0,0.040792,0.020722,0.314014,0.125895,0.188119,0.215223,0.811881,0.340249,0.303908,0.706693,0.916473
coco_val,siglip2_l,clock,8.0,1,a clock,2476.0,100.0,0.040388,0.020722,0.367205,0.137205,0.23,0.191067,0.77,0.306163,0.354276,0.65421,0.903965
coco_val,siglip2_l,microwave,0.0,1,a microwave oven,2476.0,31.0,0.01252,-0.002268,0.360736,0.360736,0.0,0.033954,1.0,0.065678,0.10593,0.482256,0.980065
coco_val,siglip2_l,microwave,1.0,1,a microwave oven,2476.0,28.0,0.011309,-0.002268,0.360703,0.360703,0.0,0.030735,1.0,0.059638,0.092495,0.471035,0.983237
coco_val,siglip2_l,microwave,2.0,1,a microwave oven,2476.0,27.0,0.010905,-0.002268,0.346264,0.346264,0.0,0.030857,1.0,0.059867,0.100857,0.525501,0.979039
coco_val,siglip2_l,microwave,3.0,1,a microwave oven,2476.0,28.0,0.011309,-0.002268,0.359886,0.359886,0.0,0.030803,1.0,0.059765,0.110703,0.389918,0.975009
coco_val,siglip2_l,microwave,4.0,1,a microwave oven,2476.0,27.0,0.010905,-0.002268,0.349939,0.349939,0.0,0.030543,1.0,0.059276,0.110249,0.4461,0.974623
coco_val,siglip2_l,microwave,5.0,1,a microwave oven,2476.0,34.0,0.013732,-0.002268,0.359132,0.359132,0.0,0.037322,1.0,0.071958,0.083056,0.542069,0.983704
coco_val,siglip2_l,microwave,6.0,1,a microwave oven,2476.0,25.0,0.010097,-0.002268,0.348837,0.348837,0.0,0.028409,1.0,0.055249,0.055488,0.567967,0.988462
coco_val,siglip2_l,microwave,7.0,1,a microwave oven,2476.0,33.0,0.013328,-0.002268,0.340156,0.340156,0.0,0.038194,1.0,0.073579,0.105608,0.521126,0.979149
coco_val,siglip2_l,microwave,8.0,1,a microwave oven,2476.0,32.0,0.012924,-0.002268,0.351473,0.351473,0.0,0.035915,1.0,0.069339,0.105155,0.558911,0.981843
coco_val,siglip2_l,refrigerator,0.0,1,a refrigerator,2476.0,52.0,0.021002,0.003573,0.425679,0.367987,0.057692,0.052072,0.942308,0.098691,0.128745,0.757201,0.955755
coco_val,siglip2_l,refrigerator,1.0,1,a refrigerator,2476.0,56.0,0.022617,0.003573,0.446222,0.374793,0.071429,0.054223,0.928571,0.102463,0.151446,0.752427,0.952686
coco_val,siglip2_l,refrigerator,2.0,1,a refrigerator,2476.0,58.0,0.023425,0.003573,0.43497,0.366005,0.068966,0.057508,0.931034,0.108325,0.145218,0.777506,0.948119
coco_val,siglip2_l,refrigerator,3.0,1,a refrigerator,2476.0,51.0,0.020598,0.003573,0.400865,0.361649,0.039216,0.052916,0.960784,0.100307,0.105607,0.766331,0.970746
coco_val,siglip2_l,refrigerator,4.0,1,a refrigerator,2476.0,46.0,0.018578,0.003573,0.429003,0.363786,0.065217,0.046386,0.934783,0.088386,0.151977,0.746645,0.948103
coco_val,siglip2_l,refrigerator,5.0,1,a refrigerator,2476.0,57.0,0.023021,0.003573,0.418072,0.36544,0.052632,0.057569,0.947368,0.108543,0.165851,0.76012,0.954519
coco_val,siglip2_l,refrigerator,6.0,1,a refrigerator,2476.0,52.0,0.021002,0.003573,0.46249,0.366337,0.096154,0.050267,0.903846,0.095238,0.170919,0.773587,0.938317
coco_val,siglip2_l,refrigerator,7.0,1,a refrigerator,2476.0,52.0,0.021002,0.003573,0.419904,0.362211,0.057692,0.052859,0.942308,0.100102,0.121636,0.802886,0.96395
coco_val,siglip2_l,refrigerator,8.0,1,a refrigerator,2476.0,50.0,0.020194,0.003573,0.405622,0.365622,0.04,0.051337,0.96,0.097462,0.145952,0.752111,0.968434
coco_val,siglip2_l,sports ball,0.0,1,a sports ball,2476.0,79.0,0.031906,0.013854,0.281887,0.256571,0.025316,0.111272,0.974684,0.199741,0.20889,0.476963,0.955118
coco_val,siglip2_l,sports ball,1.0,1,a sports ball,2476.0,83.0,0.033522,0.013854,0.276429,0.240284,0.036145,0.122137,0.963855,0.216802,0.192288,0.425995,0.94934
coco_val,siglip2_l,sports ball,2.0,1,a sports ball,2476.0,81.0,0.032714,0.013854,0.293642,0.244259,0.049383,0.116314,0.950617,0.207268,0.211377,0.46088,0.947344
coco_val,siglip2_l,sports ball,3.0,1,a sports ball,2476.0,92.0,0.037157,0.013854,0.274639,0.24203,0.032609,0.133634,0.967391,0.234828,0.174898,0.504703,0.959695
coco_val,siglip2_l,sports ball,4.0,1,a sports ball,2476.0,77.0,0.031099,0.013854,0.284063,0.245102,0.038961,0.111782,0.961039,0.200271,0.151351,0.470226,0.954066
coco_val,siglip2_l,sports ball,5.0,1,a sports ball,2476.0,79.0,0.031906,0.013854,0.308038,0.257405,0.050633,0.108382,0.949367,0.194553,0.191664,0.464641,0.948358
coco_val,siglip2_l,sports ball,6.0,1,a sports ball,2476.0,92.0,0.037157,0.013854,0.278834,0.246225,0.032609,0.131657,0.967391,0.231771,0.184199,0.443166,0.952943
coco_val,siglip2_l,sports ball,7.0,1,a sports ball,2476.0,86.0,0.034733,0.013854,0.253469,0.241841,0.011628,0.128205,0.988372,0.226969,0.159657,0.535772,0.969476
coco_val,siglip2_l,sports ball,8.0,1,a sports ball,2476.0,79.0,0.031906,0.013854,0.270898,0.258239,0.012658,0.111908,0.987342,0.201031,0.151043,0.536813,0.970675
coco_val,dinov3_patch,bear,,0,,,,,,,,,,,,,,
coco_val,dinov3_patch,bed,,0,,,,,,,,,,,,,,
coco_val,dinov3_patch,cat,,0,,,,,,,,,,,,,,
coco_val,dinov3_patch,clock,,0,,,,,,,,,,,,,,
coco_val,dinov3_patch,microwave,,0,,,,,,,,,,,,,,
coco_val,dinov3_patch,refrigerator,,0,,,,,,,,,,,,,,
coco_val,dinov3_patch,sports ball,,0,,,,,,,,,,,,,,
